"Timestamp","AppName","AppPackage","AppUid","In interface","Out interface","Source","Source Port","Destination","Destination Port","Length"
"2021-03-10 21:00:12.359","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.359","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.359","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.360","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.360","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.360","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.360","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.361","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.361","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.361","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.361","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.362","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.362","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.362","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.362","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.362","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.363","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.363","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.363","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.363","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.364","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.364","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.364","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.364","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.365","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.365","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.365","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.365","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.365","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.366","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.366","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.366","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.366","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.367","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.367","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.367","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.367","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.368","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.368","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.368","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.368","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.369","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.369","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.369","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.369","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.370","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.370","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.370","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.371","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.371","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.371","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.371","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.372","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.372","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.372","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.373","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.373","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.373","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.374","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.374","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.374","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.375","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.375","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.375","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.376","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.376","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.376","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.377","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.377","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.377","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.378","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.378","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.378","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.379","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.379","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.379","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.380","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.380","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.380","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","681"
"2021-03-10 21:00:12.381","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.381","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.381","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.381","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.382","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.382","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.382","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.383","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.383","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.383","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.384","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.384","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.384","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.385","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","537"
"2021-03-10 21:00:12.385","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.385","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.386","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.386","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.386","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.387","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.387","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.387","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.388","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.388","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.388","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.389","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.389","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.389","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.390","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.390","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.390","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.391","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.391","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.391","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.392","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.392","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.392","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.392","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.393","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.393","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.393","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.394","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.394","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.394","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.395","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.395","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.395","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.396","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.396","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.397","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.397","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.397","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.398","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.398","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.398","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.399","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.399","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.400","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.400","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.401","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.401","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.401","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.402","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.402","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.402","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.403","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.403","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.403","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.404","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.404","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.404","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.404","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.405","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.405","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.405","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.406","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.406","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.407","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.407","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.407","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.408","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.408","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.409","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.409","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.409","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.410","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.410","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.410","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.411","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.411","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.411","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.412","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.412","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.412","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.413","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.413","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.413","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.414","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.414","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.414","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.415","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.415","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.415","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.416","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.416","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.416","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.417","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.417","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.417","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.418","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.418","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.418","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.419","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.419","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.419","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.420","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.420","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.420","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.421","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.421","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.421","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.422","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.422","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.422","Headphones","com.sony.songpal.mdr","10145","","wlan0","192.168.1.224","39849","184.24.188.159","443","52"
"2021-03-10 21:00:12.423","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
"2021-03-10 21:00:12.423","Headphones","com.sony.songpal.mdr","10145","wlan0","","184.24.188.159","443","192.168.1.224","39849","1500"
